freqValuesSource,fourierValuesSource,fourierValuesFilter1,fourierValuesFilter2,original
737.0,7.316908988756235e-05,2.0209642310143938e-05,3.5612060445249192e-06,8.012810818997594e-05
738.0,3.465092695967085e-05,1.3171285019285903e-05,1.3821957909443607e-06,4.858233184082177e-05
739.0,2.9289513065967916e-05,1.0463226615041329e-05,2.970064587697207e-06,6.972015823337916e-05
740.0,7.411684684850066e-05,1.4480478234918236e-05,2.7481189304246166e-06,1.462227643326725e-05
741.0,4.8368256294941286e-05,1.2189660390429097e-05,2.8385717239571547e-06,1.9527942264198915e-05
742.0,9.116534900537351e-05,1.4861269288590049e-05,1.1117595167119598e-06,1.7836001194632704e-05
743.0,3.1186763562944686e-05,1.0836220455808044e-05,2.7163833692366767e-06,7.807563028355137e-05
744.0,8.025562953958375e-05,1.1910500606023357e-05,4.568625101837275e-06,1.7300994269561896e-05
745.0,8.07581503515924e-06,1.1970617295533265e-05,3.976801800518194e-06,1.4325793807455751e-05
746.0,5.9157254476879906e-05,1.254132377855007e-05,2.8295396125291676e-06,2.5554536861273773e-05
747.0,2.1458058151572594e-05,8.405557152904457e-06,4.571122569339765e-06,1.534820202814419e-05
748.0,4.242484305425833e-05,1.0216183496197786e-05,4.666213389836715e-06,4.995551715245286e-05
749.0,1.2576542688791613e-05,8.911090089200294e-06,2.4606553989204065e-06,4.810756485651215e-05
750.0,7.66697768189835e-05,1.1721379891101409e-05,1.984502610149959e-06,2.0872881257619253e-05
751.0,6.957299565985749e-05,1.2232145196549908e-05,1.2712820095946604e-06,7.167526123429997e-05
752.0,4.0102644540673854e-05,5.167751689983952e-06,5.2078978489269865e-06,3.0496153786683618e-05
753.0,2.539722463049243e-05,8.354695992927535e-06,3.1971010230151634e-06,1.015283132367413e-05
754.0,3.375677428329655e-05,1.0789049142094256e-05,1.2560423829990666e-06,4.559468999205642e-05
755.0,4.047836442067378e-05,1.0575219948915744e-05,4.0729132800903e-06,6.46476199282674e-06
756.0,4.021011429547843e-05,9.565819515580853e-06,3.320110367862534e-06,3.7766609979024637e-06
757.0,4.114240716191863e-05,1.0351356793231712e-05,2.6257660044781e-06,1.8103617158816882e-05
758.0,3.3143640763829045e-05,5.957904247894972e-06,7.878450569136867e-07,3.677556270478527e-05
759.0,5.1791794262012435e-05,1.2161927169947711e-05,4.411839632809912e-06,3.494364638246282e-05
760.0,5.0612715086453965e-06,9.551200622611342e-06,3.2671186965096314e-06,3.710466474331199e-05
761.0,8.08825568068462e-05,6.713102783840483e-06,4.181812476829901e-06,5.8595751739529516e-05
762.0,3.6888954305921886e-05,1.074652961767653e-05,2.4394608746913308e-06,3.6990958518613354e-05
763.0,4.532279392712143e-05,5.104837105192847e-06,3.553322378272713e-06,4.63752338968057e-05
764.0,4.262717750174167e-05,6.187350758504465e-06,3.459647126488616e-06,5.159327542893116e-05
765.0,6.153065594474384e-05,1.767241773237599e-06,1.330829628351495e-06,5.793198614241758e-05
766.0,9.31439804653719e-05,5.795656040922418e-06,7.870849263443494e-07,7.328908401851252e-05
767.0,4.48920351156504e-05,2.0124176264166256e-06,3.467591620028708e-06,3.5521092848572195e-05
768.0,2.631701646051101e-05,4.987987753048475e-06,6.410629628440472e-07,9.00170267453467e-05
769.0,2.86475613100337e-05,2.4157860532036737e-06,1.4834269388656445e-06,1.7944798477700696e-05
770.0,3.706269245225806e-05,7.597164157616016e-06,1.2689459934083365e-06,4.483079003035429e-05
771.0,5.006650102079995e-05,8.852195480968966e-06,1.269432763701544e-06,6.332273049020122e-05
772.0,4.0988370531534255e-05,5.609357381045871e-06,6.509689140399694e-07,4.762121476179803e-05
773.0,5.1225344640325134e-05,2.525526646441858e-06,2.1722531205624203e-06,6.944699364031982e-05
774.0,7.524222405025644e-05,1.3949898694710426e-05,1.2024337022485821e-06,1.5080491665481651e-05
775.0,3.927804956825301e-05,5.449230620411675e-06,3.821694865613662e-06,6.649962360987114e-05
776.0,3.0043469671663235e-05,1.7288647388775023e-06,2.7378329148594124e-06,4.797581556914885e-07
777.0,3.794950102223812e-05,3.4973227340201438e-06,1.7648799058248499e-06,3.553690103651224e-05
778.0,6.34179431811687e-05,6.544985321453031e-06,4.819995494786112e-07,1.0732609520866918e-05
779.0,5.717753746069828e-05,3.339446714009704e-06,3.3386692536592975e-06,3.8680025435687535e-05
780.0,7.189582955840488e-05,5.2751220941714695e-06,2.560771746879313e-06,5.354147443482002e-05
781.0,2.7110585496039756e-05,6.455778965844533e-06,2.6256340654046845e-06,3.268617225831894e-05
782.0,5.225190448875178e-05,6.409090890135703e-06,8.000058203023506e-07,2.4387734656606957e-05
783.0,3.123252189717358e-05,9.810943772435402e-06,2.1981376476960494e-06,4.149044868426486e-06
784.0,4.985597482905368e-05,2.9843336618563706e-06,3.1549232677565286e-06,1.6507823640582864e-05
785.0,8.96773350952451e-06,4.519611238234376e-06,6.27407923243974e-07,4.421721335362714e-05
786.0,3.434161141835691e-05,1.3070101269529761e-05,2.5018020032598977e-06,3.4627055853933e-06
787.0,3.9852053067501854e-05,2.756286683572777e-06,1.7108320541719365e-06,2.1827017484387954e-05
788.0,1.9955562507332757e-05,8.669980381189252e-06,2.866742753717421e-07,3.578644303555365e-05
789.0,2.892429589340886e-05,1.0480503011193177e-05,2.2366560464129033e-06,1.9434727777149764e-05
790.0,3.803696640112536e-05,2.637642634744558e-06,9.973377130626807e-07,2.6635598424176686e-05
791.0,1.1643944529145039e-05,5.112302669071676e-06,9.448873232273971e-07,2.9363600235698926e-05
792.0,2.613073669792451e-05,1.248428857430021e-06,2.1229057042777954e-06,3.60349617526354e-05
793.0,2.385027615578774e-05,8.11290800295766e-06,2.5509117666614977e-06,3.850603569433063e-05
794.0,3.526073706101631e-05,7.4980045473329955e-06,3.1698762512171986e-06,5.24134029240781e-05
795.0,5.1116140101892134e-05,1.4149796132254729e-05,1.7252310379555508e-06,2.25661999043705e-05
796.0,3.558459146394506e-05,1.0220490878926923e-05,9.02838663348669e-07,3.0408234458770786e-05
797.0,2.863858611473736e-05,6.24831485554437e-06,1.9391281300875887e-06,3.819588804974132e-05
798.0,2.935972774917705e-05,9.03412420223721e-06,2.8133238835998435e-06,3.018446461645709e-05
799.0,4.585807571049628e-05,1.6914831215134724e-05,7.447924326716148e-07,4.771997302888517e-05
800.0,5.8735905895219705e-05,1.219128728802721e-05,1.857944902792835e-06,5.430056668606418e-05
801.0,1.654265723005518e-05,3.994179100554066e-06,1.05990132423138e-06,1.652613384972179e-05
802.0,4.4727539736461254e-05,1.9869877775119763e-05,1.76834267914488e-07,6.467776354675863e-05
803.0,3.9637462969234306e-05,1.4559348163287289e-05,2.1809811751362084e-06,5.0781896607892376e-05
804.0,3.990357639530956e-05,1.2123952890278106e-05,2.764897451879223e-06,6.993362269843811e-05
805.0,5.9971076041326534e-05,1.5078408226592502e-05,1.758364886327874e-06,4.6245432347707937e-05
806.0,7.129997626718238e-05,1.8200512758376715e-05,4.105393114889276e-06,8.858632631172597e-05
807.0,3.626004115853822e-05,7.0220435140932346e-06,1.1704430187843386e-06,8.744608135246544e-05
808.0,3.661714820689779e-05,1.4056083450631117e-05,2.5135527728997656e-06,6.301479596423595e-05
809.0,1.7832887253637156e-05,5.941480853854725e-06,2.0587268047142073e-06,5.6648374571944e-05
810.0,4.921562017583316e-05,1.3310215255117951e-05,4.676562329140767e-06,6.018713830982986e-05
811.0,2.3208974491914997e-05,5.01599850575559e-06,2.2531610920623575e-06,6.590009547079772e-05
812.0,5.619720501467808e-05,2.0776468512541218e-05,5.37334217453461e-06,4.356797816774455e-05
813.0,3.803653625373568e-05,9.435309495704935e-06,2.355224933838049e-06,6.013306653835733e-05
814.0,6.247742045358107e-06,2.3135227253957534e-06,2.05122021205968e-06,1.75569165631642e-05
815.0,6.864424106177597e-06,6.473555136298374e-06,4.690546914869322e-06,2.7583568923510096e-05
816.0,1.3972969337131175e-05,3.5350902860027456e-06,4.846246745091893e-06,8.201510985333359e-05
817.0,3.7300306195751634e-05,1.5517366193984926e-05,1.5852751529833023e-06,2.531833516486898e-05
818.0,2.7970951559010794e-05,5.289908167716514e-06,2.082433541563906e-06,5.3354987359732925e-05
819.0,7.249069250413069e-05,2.774669425338291e-05,5.250049915242371e-06,0.00010218234476545797
820.0,0.00014603393416949998,4.947574334738198e-05,9.087737891306201e-06,7.916638570642639e-05
821.0,0.00012683621769830048,4.065293330705314e-05,8.87195376572434e-06,0.00011912843765229406
822.0,5.10530357515534e-05,1.8169438632762173e-05,4.309625491378782e-06,4.105719613070943e-05
823.0,9.859642587064713e-05,3.415025963267762e-05,8.103864421537558e-06,9.140058156215576e-05
824.0,0.00011714318702458451,4.013518912226232e-05,6.551473448821517e-06,4.3926858152861705e-05
825.0,4.4420720875774796e-05,1.780677865185458e-05,3.513562606958973e-06,5.4007963619257955e-05
826.0,0.00010669835338699454,3.0369960693383403e-05,5.3547596592521535e-06,0.000110951973182584
827.0,0.00010806066902118062,3.751819834643319e-05,8.416138549309636e-06,6.628674122539285e-05
828.0,0.00015370019868267976,5.049799108317274e-05,1.048407142363194e-05,0.00013924548430057645
829.0,0.00016272030057648567,7.66167458122561e-05,1.633154421414275e-05,0.00015502568817634153
830.0,0.00012825377681821887,4.7502764567083676e-05,1.4351122919255903e-05,7.708503173631346e-05
831.0,0.00020923882897689412,8.155835357732262e-05,2.0462554272591015e-05,0.00011602024369292277
832.0,0.00019311181870501642,8.000634253855086e-05,1.9687855703417225e-05,6.496668292937272e-05
833.0,8.805359053361278e-05,3.238285252088332e-05,7.640083270141174e-06,0.000151093755313871
834.0,0.00010936048074153993,4.518436338757193e-05,1.4039076910203533e-05,7.916552520952022e-05
835.0,0.0001375748873201169,4.318486648389565e-05,1.0406172798572861e-05,0.00012255135865961976
836.0,0.00013230199525085962,5.703548479668755e-05,1.6553979347175376e-05,0.00012485436279728414
837.0,6.252123379725736e-05,3.919859154980094e-05,9.407337621692624e-06,0.00011528279670677234
838.0,9.57190876735196e-06,1.538183074286084e-05,3.974518245307112e-06,6.358525736021271e-05
839.0,0.00015928116575009753,7.09839219621307e-05,2.0531290424879015e-05,8.576487639570175e-05
840.0,0.00017859220831267303,7.515507209478114e-05,2.0052914477746488e-05,7.079346989609451e-05
841.0,0.00017737110247315359,7.272507735908246e-05,2.3265897973640116e-05,5.0086922910526405e-05
842.0,0.0004074353553648135,0.00016321330585687726,4.869138751897534e-05,0.0002554103230506726
843.0,0.00043294579911225365,0.00016828048448582275,5.216021523035391e-05,0.0002939952627884492
844.0,0.00027993801368073024,0.00010596269616615394,3.3760323566344876e-05,0.00014846466403161147
845.0,0.0003074775469925765,0.0001214889662533403,3.795339652431942e-05,0.00011837890768442241
846.0,0.00019792981806058686,6.388052607927322e-05,1.9412413949657026e-05,8.37191256921039e-05
847.0,0.00012283074997178727,2.9258032506908217e-05,1.0284307437089035e-05,7.797772529863088e-05
848.0,9.478105191697674e-05,3.678371018533793e-05,1.4155630125539044e-05,6.838151922753858e-05
849.0,0.0001146449068594883,3.928606004681461e-05,1.1824575259270868e-05,5.646971992553625e-05
850.0,0.0001944841827417655,8.01856699050544e-05,2.7267913461109808e-05,7.653056832439797e-05
851.0,5.5133267084935706e-05,3.400503338753837e-05,1.1352504924342604e-05,0.00014108067242909957
852.0,7.777885445514081e-05,3.720303643722789e-05,1.2267746725141774e-05,2.3029264447247926e-05
853.0,5.566027224704597e-05,2.02186563094764e-05,8.64256635172081e-06,6.284933362887524e-05
854.0,0.00015860930371037305,5.55938916108377e-05,1.9798871151872996e-05,7.304809439532335e-05
855.0,3.816308086907279e-05,1.1989729697953069e-05,4.2428422024779e-06,0.00011715878203398558
856.0,5.85034758044859e-05,2.079463923819296e-05,5.5407395400864465e-06,1.969742558046746e-05
857.0,5.8888314035753615e-05,3.9934257639347106e-05,1.4174296522530576e-05,0.00013840083554043301
858.0,0.0001432830507982326,8.158817965883817e-05,2.8490422497853045e-05,9.708686699008451e-05
859.0,0.00015189379648976399,6.834603297743598e-05,2.4883659780612057e-05,0.0001075460680680362
860.0,7.11482101662944e-05,2.747323668120788e-05,1.064655221193962e-05,3.264977816055469e-05
861.0,0.0001029696033371278,5.963653336885185e-05,2.1736905742495934e-05,3.493845808597403e-05
862.0,0.00014534003977616702,6.69233866339579e-05,2.3816713797701437e-05,0.0001266298254954604
863.0,0.00016674408170579908,8.631256851342444e-05,3.462568890495767e-05,0.00014413260937581543
864.0,0.00012950702342756195,6.820035387149639e-05,2.56693582374114e-05,4.395192057672327e-05
865.0,0.0001375797700918964,6.575467988271909e-05,2.639691671575158e-05,0.00010842947368694347
866.0,1.2748888194070903e-05,7.725212147178242e-06,3.080418257766475e-06,0.00012195553237372532
867.0,4.034124875416506e-05,2.76835042244266e-05,1.1290312928301038e-05,6.754243349342866e-05
868.0,6.903996532467188e-05,2.543463334645231e-05,8.870391703689934e-06,0.0001266547080558384
869.0,7.554583500011043e-05,4.194967625902333e-05,1.6864735184735206e-05,0.0001690737099260998
870.0,4.9678037513125704e-05,2.992771683862809e-05,1.2328161057746198e-05,0.00010543071211785597
871.0,8.84005759752446e-05,5.365701026143608e-05,2.0435913060876293e-05,5.5275163162991156e-05
872.0,9.643628108285302e-05,5.1820709593538085e-05,2.0827840005061713e-05,3.7843163352167774e-05
873.0,6.664414658385394e-05,3.0574421070511414e-05,9.693809180322249e-06,3.914424090729106e-05
874.0,9.108298238161499e-05,3.896108092009842e-05,1.627659752736058e-05,1.3693290017991275e-05
875.0,4.438951501612449e-05,2.2982152622592483e-05,8.297816973000356e-06,9.141751660967558e-05
876.0,7.505857911220455e-06,3.974852954335541e-06,9.837492017290443e-07,7.757571793828113e-06
877.0,5.008889090471096e-05,2.295434465511529e-05,7.291688013506287e-06,4.08072014706426e-05
878.0,5.66785537998271e-05,2.6203321853518568e-05,1.0740260207619383e-05,4.418466934527114e-05
879.0,3.571109383304728e-05,2.4492363337530373e-05,1.2396951751111304e-05,1.1297586901631756e-05
880.0,3.3563182444419236e-05,2.7811711161734412e-05,1.1226023292367264e-05,1.2361981008235243e-05
881.0,4.5306982837488765e-05,3.074491147409125e-05,1.2533215921791367e-05,2.7485420231332908e-05
882.0,4.379237360891326e-06,3.2634865285643827e-06,9.687708904018214e-07,2.5375787479926692e-05
883.0,5.7030969355689516e-05,3.4321960250212616e-05,1.729303555866905e-05,2.75268028952813e-05
884.0,2.339531636340836e-05,9.644087897720826e-06,3.944648469322987e-06,5.059556130300598e-05
885.0,1.5189495227698655e-05,7.2586401527854446e-06,3.919152635827495e-06,3.840615717176736e-05
886.0,2.5431210334937694e-05,1.2312896603459168e-05,4.756205848788543e-06,5.88746146840138e-05
887.0,8.586745681364826e-06,8.635736876786514e-06,4.566734469083418e-06,1.6710048868144473e-05
888.0,2.1784164027311505e-05,1.3147248389311772e-05,6.447276385533394e-06,6.821786295505468e-05
889.0,5.2890373170474106e-05,3.0693952225454593e-05,1.4240711646618171e-05,2.4872717220044028e-05
890.0,3.9810475801592e-05,2.244761576756671e-05,1.042591400952302e-05,6.42381524035273e-05
891.0,2.814808742970316e-05,1.9078712741103763e-05,9.044699015385615e-06,2.0228669971486025e-05
892.0,3.7217923041576725e-05,1.5049214839676712e-05,7.95333801064864e-06,2.9943402921443627e-05
893.0,5.194612971719138e-05,2.6651677170426896e-05,1.2695187630051227e-05,5.191192682685703e-05
894.0,4.303972277958341e-05,3.235290221783541e-05,1.560069580949448e-05,1.895835141651998e-05
895.0,1.3326143576427763e-05,9.928631617757706e-06,5.467480887405352e-06,1.9424206168796535e-05
896.0,3.3032555709047367e-05,2.272952746226394e-05,1.1668121394424987e-05,5.687249075646568e-05
897.0,1.8028119626434356e-05,1.53048534592831e-05,8.352970141551048e-06,2.55610848363368e-05
898.0,2.4762149932005763e-05,1.823372372175424e-05,9.841375836091233e-06,1.5718404366474767e-05
899.0,3.1920586918320225e-05,1.8773901401998326e-05,9.675361612676289e-06,3.324457160760845e-05
900.0,1.0838641129715129e-05,4.099036298242995e-06,1.1914940167755794e-06,1.6016935926430344e-05
901.0,3.541435549993014e-05,2.3863888090528263e-05,1.1493492132742193e-05,2.6288591306849923e-05
902.0,2.055247813619245e-05,8.321073972072336e-06,4.934306095625802e-06,4.3445368881452785e-06
903.0,5.414337970503559e-05,3.452472626208448e-05,1.632234561906557e-05,2.769142978718947e-05
904.0,2.5477831317130684e-05,1.973127484862293e-05,9.733248093144127e-06,3.747773713976716e-05
905.0,1.7092984377656623e-05,1.1325106268032537e-05,6.703175705031821e-06,1.978902531898566e-05
906.0,1.5391997196398663e-05,9.790945158222667e-06,4.736285500851304e-06,2.5917061143412134e-05
907.0,3.5960562394997815e-05,2.065544244354316e-05,1.1550836927348689e-05,2.2250522224378753e-05
908.0,1.8273361702384155e-05,1.4589821571960156e-05,7.84962082520979e-06,5.3570718176856794e-05
909.0,2.0238972553039318e-05,1.0650820823046412e-05,5.403871305560427e-06,4.564879135435785e-05
910.0,3.32510073376361e-05,2.1686348424574158e-05,1.0773237285559203e-05,5.687993673950358e-05
911.0,2.8375831844457437e-05,1.813527135326649e-05,9.57507174860158e-06,4.057301219986949e-05
912.0,4.569954540940537e-05,2.7132574216984417e-05,1.5207628102654081e-05,4.264665735526031e-05
913.0,8.071428668063507e-06,4.844442470219845e-06,2.1655431002045008e-06,1.3178588878568069e-05
914.0,4.886694778395968e-05,2.9379244575723038e-05,1.5100345548765194e-05,1.2204544980958326e-05
915.0,6.412292832770759e-05,4.041238086719565e-05,2.4226510342434777e-05,9.955775726950776e-06
916.0,3.847662303086821e-05,2.736390623735393e-05,1.4784942429547243e-05,1.825533984181606e-05
917.0,8.224843872671617e-05,5.3478890314724856e-05,2.7261180083624105e-05,5.672433162367486e-05
918.0,2.6728131855961864e-05,1.7551192343911664e-05,8.13815458760614e-06,5.823381342337092e-05
919.0,0.00010941538997227169,7.441340754302189e-05,4.0756933319604674e-05,6.196237701775226e-05
920.0,5.832017824873974e-05,3.723963833156941e-05,2.0968875700561445e-05,2.6656227935212487e-05
921.0,0.00010172991569704782,6.155760589994794e-05,3.3292650248260644e-05,7.060489833208391e-05
922.0,5.2039219448989614e-05,3.578046619694261e-05,2.0394809822126307e-05,2.9089814309145276e-05
923.0,3.4861080552719175e-05,1.4663089953959568e-05,7.528042304163415e-06,3.923673355893583e-05
924.0,6.712659150749283e-05,3.185161949587962e-05,1.6156279145782657e-05,2.3886688320271194e-05
925.0,7.013028724028769e-05,4.364540198163574e-05,2.378707351352625e-05,8.146780364532982e-06
926.0,4.2095204133227875e-05,1.4850857734773022e-05,9.053893794805506e-06,2.700108720626798e-05
927.0,3.1189973874296706e-05,1.537152491429987e-05,9.544206445980273e-06,7.550247857789981e-05
928.0,2.5325894971986137e-05,2.002981320041528e-05,1.2165346695557841e-05,3.462607217355752e-05
929.0,4.709392498443078e-05,3.1478468424338806e-05,1.893084050273318e-05,1.2166118894600028e-05
930.0,3.513559210934368e-05,2.0080170320023714e-05,1.15574539742161e-05,3.6306612189555364e-05
931.0,2.7229556098331547e-05,1.5360655548481308e-05,9.953580383802972e-06,4.049621504204514e-05
932.0,5.808380267360913e-05,3.55815560160983e-05,2.0005693201709727e-05,2.6354327709007014e-05
933.0,5.691878837641966e-05,2.752718209188708e-05,1.4855007441641086e-05,4.705123893782356e-05
934.0,3.50906315041013e-05,2.3249611365735954e-05,1.3342385223906504e-05,3.144596318833414e-05
935.0,3.608141219613012e-05,1.9334680436655135e-05,1.2207630568736942e-05,3.783630268389833e-05
936.0,1.7676891783256698e-05,1.8269756850294436e-05,1.0241895255128455e-05,1.401197503210892e-05
937.0,8.306026144475748e-06,5.9364563514034625e-06,2.3318896083100874e-06,2.100363453842915e-05
938.0,3.475058983826717e-05,2.6541253469306378e-05,1.5180757541509608e-05,1.455157190683549e-05
939.0,3.776322413062412e-05,1.954487897384856e-05,1.4372535736961547e-05,4.682459106469642e-05
940.0,7.697947513415887e-06,1.683520596379887e-05,1.1194645971388984e-05,2.667980555790825e-05
941.0,4.615272278021003e-05,3.179612445460054e-05,2.0292570676864808e-05,2.4888629024156796e-06
942.0,2.63332384515769e-05,1.9034793704064655e-05,1.277569904175526e-05,4.0824332375023575e-05
943.0,2.8142672827603937e-05,2.4002702797693202e-05,1.4363959734680415e-05,2.367918381325603e-05
944.0,2.8373044804052206e-05,1.848588570827347e-05,1.0884821191261127e-05,5.432541249063453e-05
945.0,2.0547477738568525e-05,1.7295273857243187e-05,1.168115245005905e-05,1.5960264574348357e-05
946.0,3.873013855570836e-05,2.598998124519093e-05,1.6529245842765847e-05,3.282395915775053e-05
947.0,2.3162578847625153e-05,2.1813805460839745e-05,1.3429153576880308e-05,1.6383200041928513e-05
948.0,2.3073593320514726e-05,1.8968709585332633e-05,1.2235038252461463e-05,3.3808912287526866e-05
949.0,1.3258666484300809e-05,9.979231028247176e-06,5.610961449310198e-06,2.7250630234344938e-05
950.0,2.2724139621514682e-05,1.1459668338531827e-05,7.638125076988135e-06,4.597946340419979e-05
951.0,3.3943272409934166e-05,2.130735577522127e-05,1.3101074521401877e-05,4.22438564450617e-05
952.0,2.303908995682316e-05,6.819719633961411e-06,2.9215513044247803e-06,6.406129647329236e-05
953.0,2.3778451478624128e-05,2.546181911483536e-05,1.4603248478317587e-05,1.1790765639691647e-05
954.0,2.32821265449418e-05,1.471819400980648e-05,9.758998283915004e-06,5.966392070308699e-05
955.0,2.3103972908571803e-05,1.4760734058804458e-05,9.489547816041999e-06,1.500189563159253e-05
956.0,1.6177440009946503e-05,1.0896015805173334e-05,8.173921841837144e-06,4.031717117909386e-05
957.0,2.453588342068084e-06,2.1000540914154557e-06,2.6289794314987688e-06,5.770681690495755e-05
958.0,1.9652801637819945e-05,1.9513613379076986e-05,1.4249513243063423e-05,3.6714644545373076e-05
959.0,4.4119315301999965e-05,3.0644818262976474e-05,1.7812057278989126e-05,3.368765672444823e-05
960.0,2.3829375075596668e-05,2.49032230068886e-05,1.5049956196694394e-05,5.232547057647511e-05
961.0,1.8106179076073227e-05,2.6288047686119704e-05,1.7539310601108502e-05,2.89526797949483e-05
962.0,3.187747788443211e-05,1.4876023634250327e-05,8.362526081710464e-06,7.092323927036375e-05
963.0,2.6305930107068844e-05,1.532318068581908e-05,1.237185650375148e-05,2.2376592712654955e-05
964.0,2.358602586777443e-05,1.5500441307677234e-05,8.77824196776807e-06,4.858126323760877e-05
965.0,1.1623742628100643e-05,1.9137474665290712e-05,1.3380705606365653e-05,4.095635373805277e-05
966.0,6.718987740869714e-05,4.161785877869402e-05,2.8419168352436826e-05,5.019439611562284e-05
967.0,3.636454854513611e-05,2.522178757373916e-05,1.7774854936184956e-05,7.045022583867173e-05
968.0,5.44463788967811e-05,3.756526237339087e-05,2.420118561241432e-05,4.549722139266289e-05
969.0,9.940248977322684e-05,6.542953223893943e-05,4.442476507339151e-05,9.199512958745637e-05
970.0,6.527474128946447e-06,3.35389912216657e-06,1.786307158326499e-06,1.9765471891718597e-05
971.0,1.9814361128617665e-05,8.727046020438746e-06,5.195255042055273e-06,3.720071194466301e-05
972.0,6.083635531606514e-05,4.416378570509834e-05,2.831179673885982e-05,2.6390027900874295e-05
973.0,6.82216095117763e-05,5.5823800571156016e-05,3.761846942013937e-05,9.610445168115674e-05
974.0,2.2679371010359205e-05,2.3093978041775556e-05,1.5041078345110468e-05,4.5067865239539115e-05
975.0,4.572988060139589e-05,4.150165300221219e-05,2.5027891720380085e-05,0.00011674227823974613
976.0,3.928756308309103e-05,3.162711813055618e-05,2.0486848366480368e-05,4.2103341288770716e-05
977.0,4.005173604774156e-06,1.557854634865508e-05,9.24549778579989e-06,6.137549233044645e-05
978.0,2.381852042061076e-05,1.9806638995313693e-05,1.4273550278915595e-05,8.694158135661165e-05
979.0,5.275406228945228e-05,3.2992628769545895e-05,2.2258182567192683e-05,0.00016741580454031905
980.0,7.042278457463974e-05,6.63424124249207e-05,4.590909028952806e-05,7.727441596798385e-05
981.0,0.00011962065390848366,6.482570908111078e-05,4.370460098273781e-05,6.343772932052522e-05
982.0,3.873249097747986e-05,3.131390789854719e-05,2.0499015503748216e-05,0.0002006641333182332
983.0,7.005560133449609e-05,5.5895406784733555e-05,3.8859235420379495e-05,9.336902905612015e-05
984.0,0.0001161860635410715,5.3097953028480314e-05,3.683616183928407e-05,0.00010534503579421442
985.0,0.0001445439656251063,6.931122192726231e-05,4.9690869929312736e-05,0.0001879275676720376
986.0,8.177900074352014e-05,9.869058047378437e-05,6.708165637220423e-05,8.932227878464611e-05
987.0,0.00020753692041231085,0.00013963129841810179,9.541861199437462e-05,0.0001431946796877078
988.0,3.0619732610325526e-05,2.5445399556560775e-05,1.473966007212742e-05,0.00017281901004873675
989.0,1.645121867571113e-05,1.956500394787299e-05,1.3293233816759302e-05,0.00010323015112348764
990.0,0.00011171970853875869,6.212784719417715e-05,4.241866457314136e-05,3.502879806116278e-05
991.0,8.242756613927565e-05,6.326558495159138e-05,4.473909472768638e-05,3.99702464515299e-05
992.0,7.403557079593369e-05,4.35660461639025e-05,3.0296032522186197e-05,8.966365871605181e-05
993.0,8.431016654482448e-05,8.16267969620514e-05,5.686149761626875e-05,0.00014959935335079298
994.0,8.867555412426363e-05,3.294079346262018e-05,2.2253173154295774e-05,5.5619331418161344e-05
995.0,5.099006301930232e-05,4.316802877599822e-05,3.0432670071332838e-05,5.608062706550214e-05
996.0,3.8680078509946505e-05,4.836593696445767e-05,3.354249529449514e-05,4.6526134961062564e-05
997.0,6.564592122446008e-05,4.09150262101862e-05,2.935652775509992e-05,9.837036367845147e-05
998.0,7.706400753315199e-05,8.410326140357885e-05,6.074582846427588e-05,3.373301272671607e-05
999.0,6.530473531909635e-05,3.042280289595256e-05,2.3449169816292988e-05,3.397656409067721e-05
1000.0,6.917344569451506e-05,7.05570170688307e-05,5.1272829637281746e-05,0.0001440538612743231
1001.0,0.0001002853204326479,8.569107626191213e-05,6.0582952365162756e-05,1.7595820969782377e-05
1002.0,1.164189310782258e-05,1.2286797484745567e-05,9.95732446051767e-06,8.03999136572732e-05
1003.0,7.943200058374081e-05,4.4758496155465915e-05,3.2882487247327834e-05,4.7628669567068286e-05
1004.0,0.00015181764798665896,0.0001224993573938407,8.839487731685925e-05,0.00014204243759871027
1005.0,0.0001081685544047003,9.227682424978298e-05,6.683394850734518e-05,0.00011591936978871309
1006.0,7.872576324364698e-06,8.634479508494193e-06,5.973851522526093e-06,2.352528998193066e-05
1007.0,3.368392292816691e-05,2.8860099648737495e-05,2.0111904200629864e-05,6.451459180496866e-05
1008.0,9.302602365146607e-05,7.130523030139273e-05,5.2847093101416175e-05,0.00010680584656110434
1009.0,0.00011939833638024354,9.543375781772596e-05,6.929487495524038e-05,0.00017871005335409024
1010.0,5.3234681466446734e-05,4.51389623154954e-05,3.422868610314446e-05,6.195526493330817e-05
1011.0,9.026230381155763e-05,6.84866808918772e-05,5.002053383932892e-05,8.56281461574895e-05
1012.0,6.496038023689759e-05,3.702098393456669e-05,2.7800326079227738e-05,9.903625318210198e-05
1013.0,7.56076999612703e-05,6.215968001917889e-05,4.502113200074823e-05,0.00011437160957309024
1014.0,7.906767301655597e-05,6.817999704359031e-05,4.97418630467095e-05,8.730731136348406e-05
1015.0,7.495038385194949e-05,5.459700236145088e-05,3.910290515922601e-05,0.00010828744987246128
1016.0,6.411609324035488e-05,5.6072212463581275e-05,4.112678909069353e-05,1.6403068215587966e-05
1017.0,0.00012007687719057153,9.308363382185907e-05,6.842788964610768e-05,0.0001318323906082178
1018.0,2.866892678182281e-05,3.530233657687715e-05,2.5706651442420658e-05,5.488795621178653e-05
1019.0,8.212111301056195e-05,6.765883736647647e-05,5.116294920087175e-05,0.00011932308774238952
